,text,likey,retweet
90,1557457058617753602,"RT @6yoonwoo9: 제 첫 작품 &lt;트랙 업&gt; 외전이 출간되었습니다! 🐥❣️'BL신작 미식회' 이벤트 진행중이니 댓글 남기고 포인트 받아가세요!
배우공 X 피디수 조합 츄라이 츄라이...
RT해주신 분들 중 한 분을 추첨해 해우가 좋아하는 호빵…",2022-08-10 20:01:13
91,1557457050825007104,RT @antipoint: 생존신고 합니다..통신까지 두절이었는데 좀 전에 전기랑 통신이 복구 되었어요. 온동네가 박살이 났네요. 길이 끊겨 아직도 고립이지만 저희집은 사람과 개들 모두 무사합니다. 아래층은 완전히 침수 되었고 물은 여전히 안나오지만…,2022-08-10 20:01:11
92,1557457039969751040,"RT @IST_THEBOYZ: [📸] 더보이즈 서울페스타 2022 무대 완료‼️  힙노타이즈부터 스릴라이드까지 따라 불러주는 더비들 덕분에 더보이즈도 으쓱으쓱🥰 
🫧더비존에서 아직 퇴장하지 못한 우리들,,🫧
8월 12일 금요일 8:30PM KBS 2…",2022-08-10 20:01:09
93,1557457026074431488,"RT @coffu_: [RT이벤트]
현호색 작가님께서 뜻깊은 이벤트를 열어주셔서
저 역시 동참합니다 :)

정식사이트에서 봐주시는 독자 여러분
항상 감사드립니다💕 

더운 여름 시원하게 보내시라고 준비했습니다!
8월 25일 당발!
#웹소설불법사이트근…",2022-08-10 20:01:05
94,1557457010882678784,"워후 연속 에피소드 두개하니 멘탈 제대로 니갔네요🤤🤤
와주신 분들 너무너무 감사드리고
팔로우도 감사드려요!! 덕분에 50 팔로우 돌파했네요!😆💜💜

#HenU_Live https://t.co/6cnDr1mLDV",2022-08-10 20:01:02
95,1557456988480552961,"RT @museun_happen: 실시간 강남역 슈퍼맨 등장

아저씨 한 분이 폭우로 침수된 강남역 한복판에서
배수관에 쌓여있는 쓰레기를 맨손으로 건져냄
덕분에 종아리까지 차올랐던 물도 금방 내려감 https://t.co/UAxUjsz4tZ",2022-08-10 20:00:56
96,1557456983087005696,"RT @Gonggu_dottol: [1차 수요조사] + OPEN 기념 #RT_event🌊
💛RT 20명 이상 시 추첨 하여 한 분께 무료증정💙

🐱고양이 타로카드

귀여운 고양이들로 구성된 타로카드에요
고양이의 기운으로 더 기분 좋은 점괴가 나올 수…",2022-08-10 20:00:55
97,1557456979366670336,"RT @yn_event: #RT #알티 #아이패드 #iPad
&lt;이번주 마지막 RT이벤트&gt;

누구나 참여 가능한 공모전 공유!

15초 이상의 짧은 영상 제작 공모전 (작품예시 확인!)
응모기간: 2022년 9월 12일까지

👇응모하기👇
https:/…",2022-08-10 20:00:54
98,1557456979366318080,"RT @kimbakiii: 수지야 웃고있어서 다행이다 응 ...
우리가미안해 https://t.co/nMEAbnt878",2022-08-10 20:00:54
99,1557456979206868994,"RT @animalminds_: [Sold out 판매감사 트윗] 

문랜드 전시 (실물액자와 nft) 
  _  신나는 빵울이

@metatrip_edu 님께서  신나고 즐겁게 입양해 주셨습니다😄

항상 많은 응원과 관심 감사합니다☺️

#문랜드n…",2022-08-10 20:00:54
100,1557456954355642368,"RT @beetie135: 그거대로 반응 좋고
예절교육이랑 사회성 교육 덕분에도 반응 좋고
(피자 파티도 하고)

등의 이유가 겹치다보니까 도장이 무술 이전의 생활친화적인 공간이 되어버렸음.

결국 한국적인 맛을 그대로 보존한 덕에 태권도는 의외로…",2022-08-10 20:00:48
101,1557456950228488192,"RT @ARMY52Hz: 안녕하세요 음원정보팀입니다.

저희 음정팀은 2년 넘도록 모금이나 헬퍼 모집 등을 하지 않고 극소수로 금전적 참여가 없는 '분석과 독려'만 진행해왔습니다. 이전 음총팀을 포함하면 3년 넘게 진행하지 않은 것입니다. 하지만 최…",2022-08-10 20:00:47
102,1557456938073350146,새벽 5시의 차가운 공기를 찢어진 폐와 심장으로 느끼며 그녀는 서서히 죽어갔다. 고통 속에서도 오직 단 한사람의 얼굴만이 떠올랐다. 각오한 죽음인데 그의 얼굴을 떠올리니 살고 싶었다. 그리고 그 살고싶다는 감정 덕분에.. 그녀는 눈을 감을 수 있었다,2022-08-10 20:00:44
103,1557456934093332480,"쌤 병원 매일 찾아가는 것도 은근 눈치 보이고 꽤 힘들었었는데, 아 물론 지금은 제 집 마당처럼 편하지만요ㅎㅎ간호사 누나들이 절 이해해 줘서 다행이었어요.번호교환도 했지롱.누나들 짱!",2022-08-10 20:00:43
104,1557456930146516993,"솔직히 쌤 병원 매일 찾아가는 것도 눈치 보이고 꽤 힘들었었는데, 간호사 누나들이 절 좋아해줘서 다행이였어요. 누나들이 이건 비밀이라고 했는데, 쌤보다 제가 더 좋다는데요?",2022-08-10 20:00:42
105,1557457058617753602,"RT @6yoonwoo9: 제 첫 작품 &lt;트랙 업&gt; 외전이 출간되었습니다! 🐥❣️'BL신작 미식회' 이벤트 진행중이니 댓글 남기고 포인트 받아가세요!
배우공 X 피디수 조합 츄라이 츄라이...
RT해주신 분들 중 한 분을 추첨해 해우가 좋아하는 호빵…",2022-08-10 20:01:13
106,1557457050825007104,RT @antipoint: 생존신고 합니다..통신까지 두절이었는데 좀 전에 전기랑 통신이 복구 되었어요. 온동네가 박살이 났네요. 길이 끊겨 아직도 고립이지만 저희집은 사람과 개들 모두 무사합니다. 아래층은 완전히 침수 되었고 물은 여전히 안나오지만…,2022-08-10 20:01:11
107,1557457039969751040,"RT @IST_THEBOYZ: [📸] 더보이즈 서울페스타 2022 무대 완료‼️  힙노타이즈부터 스릴라이드까지 따라 불러주는 더비들 덕분에 더보이즈도 으쓱으쓱🥰 
🫧더비존에서 아직 퇴장하지 못한 우리들,,🫧
8월 12일 금요일 8:30PM KBS 2…",2022-08-10 20:01:09
108,1557457026074431488,"RT @coffu_: [RT이벤트]
현호색 작가님께서 뜻깊은 이벤트를 열어주셔서
저 역시 동참합니다 :)

정식사이트에서 봐주시는 독자 여러분
항상 감사드립니다💕 

더운 여름 시원하게 보내시라고 준비했습니다!
8월 25일 당발!
#웹소설불법사이트근…",2022-08-10 20:01:05
109,1557457010882678784,"워후 연속 에피소드 두개하니 멘탈 제대로 니갔네요🤤🤤
와주신 분들 너무너무 감사드리고
팔로우도 감사드려요!! 덕분에 50 팔로우 돌파했네요!😆💜💜

#HenU_Live https://t.co/6cnDr1mLDV",2022-08-10 20:01:02
110,1557456988480552961,"RT @museun_happen: 실시간 강남역 슈퍼맨 등장

아저씨 한 분이 폭우로 침수된 강남역 한복판에서
배수관에 쌓여있는 쓰레기를 맨손으로 건져냄
덕분에 종아리까지 차올랐던 물도 금방 내려감 https://t.co/UAxUjsz4tZ",2022-08-10 20:00:56
111,1557456983087005696,"RT @Gonggu_dottol: [1차 수요조사] + OPEN 기념 #RT_event🌊
💛RT 20명 이상 시 추첨 하여 한 분께 무료증정💙

🐱고양이 타로카드

귀여운 고양이들로 구성된 타로카드에요
고양이의 기운으로 더 기분 좋은 점괴가 나올 수…",2022-08-10 20:00:55
112,1557456979366670336,"RT @yn_event: #RT #알티 #아이패드 #iPad
&lt;이번주 마지막 RT이벤트&gt;

누구나 참여 가능한 공모전 공유!

15초 이상의 짧은 영상 제작 공모전 (작품예시 확인!)
응모기간: 2022년 9월 12일까지

👇응모하기👇
https:/…",2022-08-10 20:00:54
113,1557456979366318080,"RT @kimbakiii: 수지야 웃고있어서 다행이다 응 ...
우리가미안해 https://t.co/nMEAbnt878",2022-08-10 20:00:54
114,1557456979206868994,"RT @animalminds_: [Sold out 판매감사 트윗] 

문랜드 전시 (실물액자와 nft) 
  _  신나는 빵울이

@metatrip_edu 님께서  신나고 즐겁게 입양해 주셨습니다😄

항상 많은 응원과 관심 감사합니다☺️

#문랜드n…",2022-08-10 20:00:54
115,1557456954355642368,"RT @beetie135: 그거대로 반응 좋고
예절교육이랑 사회성 교육 덕분에도 반응 좋고
(피자 파티도 하고)

등의 이유가 겹치다보니까 도장이 무술 이전의 생활친화적인 공간이 되어버렸음.

결국 한국적인 맛을 그대로 보존한 덕에 태권도는 의외로…",2022-08-10 20:00:48
116,1557456950228488192,"RT @ARMY52Hz: 안녕하세요 음원정보팀입니다.

저희 음정팀은 2년 넘도록 모금이나 헬퍼 모집 등을 하지 않고 극소수로 금전적 참여가 없는 '분석과 독려'만 진행해왔습니다. 이전 음총팀을 포함하면 3년 넘게 진행하지 않은 것입니다. 하지만 최…",2022-08-10 20:00:47
117,1557456938073350146,새벽 5시의 차가운 공기를 찢어진 폐와 심장으로 느끼며 그녀는 서서히 죽어갔다. 고통 속에서도 오직 단 한사람의 얼굴만이 떠올랐다. 각오한 죽음인데 그의 얼굴을 떠올리니 살고 싶었다. 그리고 그 살고싶다는 감정 덕분에.. 그녀는 눈을 감을 수 있었다,2022-08-10 20:00:44
118,1557456934093332480,"쌤 병원 매일 찾아가는 것도 은근 눈치 보이고 꽤 힘들었었는데, 아 물론 지금은 제 집 마당처럼 편하지만요ㅎㅎ간호사 누나들이 절 이해해 줘서 다행이었어요.번호교환도 했지롱.누나들 짱!",2022-08-10 20:00:43
119,1557456930146516993,"솔직히 쌤 병원 매일 찾아가는 것도 눈치 보이고 꽤 힘들었었는데, 간호사 누나들이 절 좋아해줘서 다행이였어요. 누나들이 이건 비밀이라고 했는데, 쌤보다 제가 더 좋다는데요?",2022-08-10 20:00:42
120,1557457058617753602,"RT @6yoonwoo9: 제 첫 작품 &lt;트랙 업&gt; 외전이 출간되었습니다! 🐥❣️'BL신작 미식회' 이벤트 진행중이니 댓글 남기고 포인트 받아가세요!
배우공 X 피디수 조합 츄라이 츄라이...
RT해주신 분들 중 한 분을 추첨해 해우가 좋아하는 호빵…",2022-08-10 20:01:13
121,1557457050825007104,RT @antipoint: 생존신고 합니다..통신까지 두절이었는데 좀 전에 전기랑 통신이 복구 되었어요. 온동네가 박살이 났네요. 길이 끊겨 아직도 고립이지만 저희집은 사람과 개들 모두 무사합니다. 아래층은 완전히 침수 되었고 물은 여전히 안나오지만…,2022-08-10 20:01:11
122,1557457039969751040,"RT @IST_THEBOYZ: [📸] 더보이즈 서울페스타 2022 무대 완료‼️  힙노타이즈부터 스릴라이드까지 따라 불러주는 더비들 덕분에 더보이즈도 으쓱으쓱🥰 
🫧더비존에서 아직 퇴장하지 못한 우리들,,🫧
8월 12일 금요일 8:30PM KBS 2…",2022-08-10 20:01:09
123,1557457026074431488,"RT @coffu_: [RT이벤트]
현호색 작가님께서 뜻깊은 이벤트를 열어주셔서
저 역시 동참합니다 :)

정식사이트에서 봐주시는 독자 여러분
항상 감사드립니다💕 

더운 여름 시원하게 보내시라고 준비했습니다!
8월 25일 당발!
#웹소설불법사이트근…",2022-08-10 20:01:05
124,1557457010882678784,"워후 연속 에피소드 두개하니 멘탈 제대로 니갔네요🤤🤤
와주신 분들 너무너무 감사드리고
팔로우도 감사드려요!! 덕분에 50 팔로우 돌파했네요!😆💜💜

#HenU_Live https://t.co/6cnDr1mLDV",2022-08-10 20:01:02
125,1557456988480552961,"RT @museun_happen: 실시간 강남역 슈퍼맨 등장

아저씨 한 분이 폭우로 침수된 강남역 한복판에서
배수관에 쌓여있는 쓰레기를 맨손으로 건져냄
덕분에 종아리까지 차올랐던 물도 금방 내려감 https://t.co/UAxUjsz4tZ",2022-08-10 20:00:56
126,1557456983087005696,"RT @Gonggu_dottol: [1차 수요조사] + OPEN 기념 #RT_event🌊
💛RT 20명 이상 시 추첨 하여 한 분께 무료증정💙

🐱고양이 타로카드

귀여운 고양이들로 구성된 타로카드에요
고양이의 기운으로 더 기분 좋은 점괴가 나올 수…",2022-08-10 20:00:55
127,1557456979366670336,"RT @yn_event: #RT #알티 #아이패드 #iPad
&lt;이번주 마지막 RT이벤트&gt;

누구나 참여 가능한 공모전 공유!

15초 이상의 짧은 영상 제작 공모전 (작품예시 확인!)
응모기간: 2022년 9월 12일까지

👇응모하기👇
https:/…",2022-08-10 20:00:54
128,1557456979366318080,"RT @kimbakiii: 수지야 웃고있어서 다행이다 응 ...
우리가미안해 https://t.co/nMEAbnt878",2022-08-10 20:00:54
129,1557456979206868994,"RT @animalminds_: [Sold out 판매감사 트윗] 

문랜드 전시 (실물액자와 nft) 
  _  신나는 빵울이

@metatrip_edu 님께서  신나고 즐겁게 입양해 주셨습니다😄

항상 많은 응원과 관심 감사합니다☺️

#문랜드n…",2022-08-10 20:00:54
130,1557456954355642368,"RT @beetie135: 그거대로 반응 좋고
예절교육이랑 사회성 교육 덕분에도 반응 좋고
(피자 파티도 하고)

등의 이유가 겹치다보니까 도장이 무술 이전의 생활친화적인 공간이 되어버렸음.

결국 한국적인 맛을 그대로 보존한 덕에 태권도는 의외로…",2022-08-10 20:00:48
131,1557456950228488192,"RT @ARMY52Hz: 안녕하세요 음원정보팀입니다.

저희 음정팀은 2년 넘도록 모금이나 헬퍼 모집 등을 하지 않고 극소수로 금전적 참여가 없는 '분석과 독려'만 진행해왔습니다. 이전 음총팀을 포함하면 3년 넘게 진행하지 않은 것입니다. 하지만 최…",2022-08-10 20:00:47
132,1557456938073350146,새벽 5시의 차가운 공기를 찢어진 폐와 심장으로 느끼며 그녀는 서서히 죽어갔다. 고통 속에서도 오직 단 한사람의 얼굴만이 떠올랐다. 각오한 죽음인데 그의 얼굴을 떠올리니 살고 싶었다. 그리고 그 살고싶다는 감정 덕분에.. 그녀는 눈을 감을 수 있었다,2022-08-10 20:00:44
133,1557456934093332480,"쌤 병원 매일 찾아가는 것도 은근 눈치 보이고 꽤 힘들었었는데, 아 물론 지금은 제 집 마당처럼 편하지만요ㅎㅎ간호사 누나들이 절 이해해 줘서 다행이었어요.번호교환도 했지롱.누나들 짱!",2022-08-10 20:00:43
134,1557456930146516993,"솔직히 쌤 병원 매일 찾아가는 것도 눈치 보이고 꽤 힘들었었는데, 간호사 누나들이 절 좋아해줘서 다행이였어요. 누나들이 이건 비밀이라고 했는데, 쌤보다 제가 더 좋다는데요?",2022-08-10 20:00:42
135,1557457058617753602,"RT @6yoonwoo9: 제 첫 작품 &lt;트랙 업&gt; 외전이 출간되었습니다! 🐥❣️'BL신작 미식회' 이벤트 진행중이니 댓글 남기고 포인트 받아가세요!
배우공 X 피디수 조합 츄라이 츄라이...
RT해주신 분들 중 한 분을 추첨해 해우가 좋아하는 호빵…",2022-08-10 20:01:13
136,1557457050825007104,RT @antipoint: 생존신고 합니다..통신까지 두절이었는데 좀 전에 전기랑 통신이 복구 되었어요. 온동네가 박살이 났네요. 길이 끊겨 아직도 고립이지만 저희집은 사람과 개들 모두 무사합니다. 아래층은 완전히 침수 되었고 물은 여전히 안나오지만…,2022-08-10 20:01:11
137,1557457039969751040,"RT @IST_THEBOYZ: [📸] 더보이즈 서울페스타 2022 무대 완료‼️  힙노타이즈부터 스릴라이드까지 따라 불러주는 더비들 덕분에 더보이즈도 으쓱으쓱🥰 
🫧더비존에서 아직 퇴장하지 못한 우리들,,🫧
8월 12일 금요일 8:30PM KBS 2…",2022-08-10 20:01:09
138,1557457026074431488,"RT @coffu_: [RT이벤트]
현호색 작가님께서 뜻깊은 이벤트를 열어주셔서
저 역시 동참합니다 :)

정식사이트에서 봐주시는 독자 여러분
항상 감사드립니다💕 

더운 여름 시원하게 보내시라고 준비했습니다!
8월 25일 당발!
#웹소설불법사이트근…",2022-08-10 20:01:05
